date_time,ID_service,carrier,service_category,type_service,capacity,rate,cost
2021-12-01,BQL_LKEBET5001,ETB,Interconexión Nacional,ET,10,45000.0,14516.129032258064
2021-12-01,MED_LKEBET5001,ETB,Interconexión Nacional,ET,10,45000.0,14516.129032258064
2021-12-01,MED_LKEBET5002,ETB,Interconexión Nacional,ET,10,45000.0,14516.129032258064
2021-12-01,MED_LKEBET5005,ETB,Interconexión Nacional,ET,950,9500.0,291129.03225806454
2021-12-01,BTA_LKEBE15001,ETB,Interconexión Metropolitana,E1,,390000.0,12580.645161290322
2021-12-01,BTA_LKEBE15002,ETB,Interconexión Metropolitana,E1,,390000.0,12580.645161290322
2021-12-01,BTA_LKEBE15003,ETB,Interconexión Metropolitana,E1,,390000.0,12580.645161290322
2021-12-01,BTA_LKEBE15010,ETB,Interconexión Metropolitana,E1,,390000.0,12580.645161290322
2021-12-01,BTA_LKEBE15013,ETB,Interconexión Metropolitana,E1,,390000.0,12580.645161290322
2021-12-01,MED_LKEBE15003,ETB,Interconexión Metropolitana,E1,,390000.0,12580.645161290322
2021-12-01,MED_LKEBE15006,ETB,Interconexión Metropolitana,E1,,390000.0,12580.645161290322
2021-12-01,BTA_LKEBVC5001,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5002,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5003,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5004,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5005,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5006,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5007,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5008,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5009,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5010,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5011,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5012,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5013,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5014,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5015,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5016,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5017,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5018,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5019,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5020,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5021,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5022,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5023,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5024,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5025,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5026,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5027,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5028,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5029,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5030,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5031,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5032,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5033,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5034,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5035,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5036,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5037,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5038,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5039,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5040,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5041,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5042,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5043,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5087,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5088,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5089,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5090,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5091,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5092,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5093,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5094,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5095,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5096,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5097,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5098,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5099,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5100,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5101,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5102,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5103,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5104,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5105,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5106,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5107,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5108,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5109,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5110,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5111,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5112,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5113,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5114,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5115,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5116,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5117,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5118,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5119,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5120,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5121,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5122,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5123,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5124,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5125,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5126,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5127,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5128,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5129,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5130,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5131,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5132,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5133,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5134,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5135,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5191,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5192,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5193,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5194,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5195,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5196,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5209,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5210,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5211,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5212,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5213,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5214,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5221,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5222,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5223,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5224,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5225,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5226,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5227,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5243,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5244,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5245,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5246,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5247,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5270,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC5271,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6001,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6002,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6003,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6004,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6005,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6006,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6007,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6008,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6009,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6010,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6011,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6012,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6013,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6014,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6015,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6016,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6017,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6018,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6019,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6020,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6021,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6022,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6045,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6046,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6047,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6048,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6049,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6050,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6051,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6052,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6053,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6054,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6055,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6056,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6057,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6058,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6059,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6060,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6061,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6062,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6063,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6064,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6065,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6066,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6067,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6068,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBVC6069,ETB,Interconexión Metropolitana,VC,,250000.0,8064.5161290322585
2021-12-01,BTA_LKEBET4001,ETB,Interconexión Metropolitana,ET,10,30000.0,9677.41935483871
2021-12-01,BTA_LKEBET5001,ETB,Interconexión Metropolitana,ET,950,8000.0,245161.29032258064
2021-12-01,BTA_LKEBET5002,ETB,Interconexión Metropolitana,ET,10,30000.0,9677.41935483871
2021-12-01,BTA_LKEBET5003,ETB,Interconexión Metropolitana,ET,10,30000.0,9677.41935483871
2021-12-01,BTA_LKEBET5004,ETB,Interconexión Metropolitana,ET,10,30000.0,9677.41935483871
2021-12-01,BTA_LKEBET6001,ETB,Interconexión Metropolitana,ET,1000,7000.0,225806.4516129032
2021-12-01,BTA_LKEBET6002,ETB,Interconexión Metropolitana,ET,2000,5790.0,373548.3870967742
2021-12-01,BTA_LKEBET6004,ETB,Interconexión Metropolitana,ET,1000,7000.0,225806.4516129032
2021-12-01,PER_LKEBE15001,ETB,E1-T,E1-T,,1050000.0,33870.967741935485
2021-12-01,PER_LKEBE15002,ETB,E1-T,E1-T,,1050000.0,33870.967741935485
2021-12-01,PER_LKEBE15003,ETB,E1-T,E1-T,,1050000.0,33870.967741935485
2021-12-01,PER_LKEBE15004,ETB,E1-T,E1-T,,1050000.0,33870.967741935485
2021-12-01,PER_LKEBE15005,ETB,E1-T,E1-T,,1050000.0,33870.967741935485
2021-12-01,PER_LKEBE15006,ETB,E1-T,E1-T,,1050000.0,33870.967741935485
2021-12-01,PER_LKEBE15007,ETB,E1-T,E1-T,,1050000.0,33870.967741935485
2021-12-01,PER_LKEBE15008,ETB,E1-T,E1-T,,1050000.0,33870.967741935485
2021-12-01,MED_LKITE15001,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE15002,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE15003,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE15004,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE15005,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE15006,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE15015,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE15016,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE15017,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE16001,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE16002,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE16003,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE16007,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE16008,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE16009,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE16013,INTERNEXA,Interconexión Nacional,E1,,552500.0,17822.58064516129
2021-12-01,MED_LKITE15007,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITE15008,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITE15009,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITE15010,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITE15011,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITE15012,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITE15013,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITE15014,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITE15018,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITE15019,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITE15020,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITE15021,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITE16004,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITE16005,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITE16006,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITE16010,INTERNEXA,Interconexión Metropolitana,E1,,442000.0,14258.064516129032
2021-12-01,MED_LKITET5001,INTERNEXA,Interconexión Metropolitana,ET,10,1100000.0,354838.70967741933
2021-12-01,ARA_LKITET1001,INTERNEXA,Enlaces Agregación Nacional,ET,300,3899.46,37736.709677419356
2021-12-01,BQL_LKITET1001,INTERNEXA,Enlaces Agregación Nacional,ET,2800,3544.96,320189.93548387097
2021-12-01,BQL_LKITET1002,INTERNEXA,Enlaces Agregación Nacional,ET,1400,3899.46,176104.64516129033
2021-12-01,BQL_LKITET1003,INTERNEXA,Enlaces Agregación Nacional,ET,1400,3899.46,176104.64516129033
2021-12-01,BTA_LKITET3001,INTERNEXA,Enlaces Agregación Nacional,ET,1000,3899.46,125789.03225806452
2021-12-01,BTA_LKITET3002,INTERNEXA,Enlaces Agregación Nacional,ET,1000,3899.46,125789.03225806452
2021-12-01,BTA_LKITET3004,INTERNEXA,Enlaces Agregación Nacional,ET,1000,3899.46,125789.03225806452
2021-12-01,BUC_LKITET1001,INTERNEXA,Enlaces Agregación Nacional,ET,1400,3899.46,176104.64516129033
2021-12-01,BUC_LKITET1002,INTERNEXA,Enlaces Agregación Nacional,ET,1400,3899.46,176104.64516129033
2021-12-01,BUC_LKITET1003,INTERNEXA,Enlaces Agregación Nacional,ET,1500,3899.46,188683.5483870968
2021-12-01,CAR_LKITET1001,INTERNEXA,Enlaces Agregación Nacional,ET,1100,3899.46,138367.93548387097
2021-12-01,CAR_LKITET1002,INTERNEXA,Enlaces Agregación Nacional,ET,1200,3899.46,150946.83870967742
2021-12-01,CAR_LKITET1003,INTERNEXA,Enlaces Agregación Nacional,ET,1200,3899.46,150946.83870967742
2021-12-01,CLI_LKITET1002,INTERNEXA,Enlaces Agregación Nacional,ET,800,3899.46,100631.2258064516
2021-12-01,CLI_LKITET1003,INTERNEXA,Enlaces Agregación Nacional,ET,1500,3899.46,188683.5483870968
2021-12-01,CLI_LKITET1004,INTERNEXA,Enlaces Agregación Nacional,ET,1500,3899.46,188683.5483870968
2021-12-01,CLI_LKITET1005,INTERNEXA,Enlaces Agregación Nacional,ET,10,3899.46,1257.890322580645
2021-12-01,CLI_LKITET1006,INTERNEXA,Enlaces Agregación Nacional,ET,10,3899.46,1257.890322580645
2021-12-01,CLI_LKITET1007,INTERNEXA,Enlaces Agregación Nacional,ET,10,3899.46,1257.890322580645
2021-12-01,CLI_LKITET1008,INTERNEXA,Enlaces Agregación Nacional,ET,10,3899.46,1257.890322580645
2021-12-01,CLI_LKITET1009,INTERNEXA,Enlaces Agregación Nacional,ET,10,3899.46,1257.890322580645
2021-12-01,CUC_LKITET1001,INTERNEXA,Enlaces Agregación Nacional,ET,1700,3899.46,213841.35483870967
2021-12-01,CUC_LKITET1002,INTERNEXA,Enlaces Agregación Nacional,ET,1300,3899.46,163525.74193548388
2021-12-01,CUC_LKITET1003,INTERNEXA,Enlaces Agregación Nacional,ET,1300,3899.46,163525.74193548388
2021-12-01,IBG_LKITET1001,INTERNEXA,Enlaces Agregación Nacional,ET,300,3899.46,37736.709677419356
2021-12-01,IBG_LKITET1002,INTERNEXA,Enlaces Agregación Nacional,ET,400,3899.46,50315.6129032258
2021-12-01,IBG_LKITET1003,INTERNEXA,Enlaces Agregación Nacional,ET,400,3899.46,50315.6129032258
2021-12-01,MED_LKITET1001,INTERNEXA,Enlaces Agregación Nacional,ET,25000,1575.0,1270161.2903225806
2021-12-01,MED_LKITET1002,INTERNEXA,Enlaces Agregación Nacional,ET,5000,2929.72,472535.4838709677
2021-12-01,MED_LKITET3001,INTERNEXA,Enlaces Agregación Nacional,ET,1000,3899.46,125789.03225806452
2021-12-01,SMT_LKITET1001,INTERNEXA,Enlaces Agregación Nacional,ET,500,3899.46,62894.51612903226
2021-12-01,SMT_LKITET1002,INTERNEXA,Enlaces Agregación Nacional,ET,500,3899.46,62894.51612903226
2021-12-01,SMT_LKITET1003,INTERNEXA,Enlaces Agregación Nacional,ET,500,3899.46,62894.51612903226
